frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
1815,7/10/17 19:48,19:48:45,0,0,0,0,0,0,0,0,79.59%,80.43%,82.00%,80.00%,80.50%,19.50%,3.22,0.78,4,1,1,24,80.50%,19.50%,80.50%,80.50%,13425,6930,6930,11070,,,,,15750,16950,25845,23310,15750,16950,25845,23310,712,965,1151,1362,517,776,987,1212
1816,7/10/17 19:49,19:49:00,0,0,0,0,0,0,0,0,79.59%,80.43%,82.00%,80.00%,80.50%,19.50%,3.22,0.78,4,1,1,24,80.50%,19.50%,80.50%,80.50%,13440,6945,6945,11085,,,,,15765,16965,25860,23325,15765,16965,25860,23325,712,965,1151,1362,517,776,987,1212
1817,7/10/17 19:49,19:49:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13455,6960,6960,11100,,,,,15780,16980,25875,23340,15780,16980,25875,23340,710,965,1151,1362,517,776,987,1212
1818,7/10/17 19:49,19:49:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13470,6975,6975,11115,,,,,15795,16995,25890,23355,15795,16995,25890,23355,710,965,1151,1362,517,776,987,1212
1819,7/10/17 19:49,19:49:45,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13485,6990,6990,11130,,,,,15810,17010,25905,23370,15810,17010,25905,23370,710,965,1151,1362,517,776,987,1212
1820,7/10/17 19:50,19:50:00,0,0,0,0,0,0,0,0,79.59%,80.43%,82.00%,80.00%,80.50%,19.50%,3.22,0.78,4,1,1,24,80.50%,19.50%,80.50%,80.50%,13500,7005,7005,11145,,,,,15825,17025,25920,23385,15825,17025,25920,23385,712,965,1151,1362,517,776,987,1212
1821,7/10/17 19:50,19:50:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13515,7020,7020,11160,,,,,15840,17040,25935,23400,15840,17040,25935,23400,710,965,1151,1362,517,776,987,1212
1822,7/10/17 19:50,19:50:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13530,7035,7035,11175,,,,,15855,17055,25950,23415,15855,17055,25950,23415,710,965,1151,1362,517,776,987,1212
1823,7/10/17 19:50,19:50:45,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13545,7050,7050,11190,,,,,15870,17070,25965,23430,15870,17070,25965,23430,710,965,1151,1362,517,776,987,1212
1824,7/10/17 19:51,19:51:00,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13560,7065,7065,11205,,,,,15885,17085,25980,23445,15885,17085,25980,23445,710,965,1151,1362,517,776,987,1212
1825,7/10/17 19:51,19:51:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13575,7080,7080,11220,,,,,15900,17100,25995,23460,15900,17100,25995,23460,710,965,1151,1362,517,776,987,1212
1826,7/10/17 19:51,19:51:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13590,7095,7095,11235,,,,,15915,17115,26010,23475,15915,17115,26010,23475,710,965,1151,1362,517,776,987,1212
1827,7/10/17 19:51,19:51:45,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13605,7110,7110,11250,,,,,15930,17130,26025,23490,15930,17130,26025,23490,710,965,1151,1362,517,776,987,1212
1828,7/10/17 19:52,19:52:00,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13620,7125,7125,11265,,,,,15945,17145,26040,23505,15945,17145,26040,23505,710,965,1151,1362,517,776,987,1212
1829,7/10/17 19:52,19:52:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13635,7140,7140,11280,,,,,15960,17160,26055,23520,15960,17160,26055,23520,710,965,1151,1362,517,776,987,1212
1830,7/10/17 19:52,19:52:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13650,7155,7155,11295,,,,,15975,17175,26070,23535,15975,17175,26070,23535,710,965,1151,1362,517,776,987,1212
1831,7/10/17 19:52,19:52:45,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13665,7170,7170,11310,,,,,15990,17190,26085,23550,15990,17190,26085,23550,710,965,1151,1362,517,776,987,1212
1832,7/10/17 19:53,19:53:00,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13680,7185,7185,11325,,,,,16005,17205,26100,23565,16005,17205,26100,23565,710,965,1151,1362,517,776,987,1212
1833,7/10/17 19:53,19:53:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13695,7200,7200,11340,,,,,16020,17220,26115,23580,16020,17220,26115,23580,710,965,1151,1362,517,776,987,1212
1834,7/10/17 19:53,19:53:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13710,7215,7215,11355,,,,,16035,17235,26130,23595,16035,17235,26130,23595,710,965,1151,1362,517,776,987,1212
1835,7/10/17 19:53,19:53:45,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13725,7230,7230,11370,,,,,16050,17250,26145,23610,16050,17250,26145,23610,710,965,1151,1362,517,776,987,1212
1836,7/10/17 19:54,19:54:00,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13740,7245,7245,11385,,,,,16065,17265,26160,23625,16065,17265,26160,23625,710,965,1151,1362,517,776,987,1212
1837,7/10/17 19:54,19:54:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13755,7260,7260,11400,,,,,16080,17280,26175,23640,16080,17280,26175,23640,710,965,1151,1362,517,776,987,1212
1838,7/10/17 19:54,19:54:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,81.25%,80.61%,19.39%,3.22,0.78,4,1,1,24,80.61%,19.39%,80.61%,80.61%,13770,7275,7275,11415,,,,,16095,17295,26190,23655,16095,17295,26190,23655,710,965,1151,1362,517,776,987,1210
1839,7/10/17 19:54,19:54:45,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,81.25%,80.61%,19.39%,3.22,0.78,4,1,1,24,80.61%,19.39%,80.61%,80.61%,13785,7290,7290,11430,,,,,16110,17310,26205,23670,16110,17310,26205,23670,710,965,1151,1362,517,776,987,1210
1840,7/10/17 19:55,19:55:00,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13800,7305,7305,11445,,,,,16125,17325,26220,23685,16125,17325,26220,23685,710,965,1151,1362,517,776,987,1212
1841,7/10/17 19:55,19:55:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13815,7320,7320,11460,,,,,16140,17340,26235,23700,16140,17340,26235,23700,710,965,1151,1362,517,776,987,1212
1842,7/10/17 19:55,19:55:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13830,7335,7335,11475,,,,,16155,17355,26250,23715,16155,17355,26250,23715,710,965,1151,1362,517,776,987,1212
1843,7/10/17 19:55,19:55:45,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13845,7350,7350,11490,,,,,16170,17370,26265,23730,16170,17370,26265,23730,710,965,1151,1362,517,776,987,1212
1844,7/10/17 19:56,19:56:00,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13860,7365,7365,11505,,,,,16185,17385,26280,23745,16185,17385,26280,23745,710,965,1151,1362,517,776,987,1212
1845,7/10/17 19:56,19:56:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13875,7380,7380,11520,,,,,16200,17400,26295,23760,16200,17400,26295,23760,710,965,1151,1362,517,776,987,1212
1846,7/10/17 19:56,19:56:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13890,7395,7395,11535,,,,,16215,17415,26310,23775,16215,17415,26310,23775,710,965,1151,1362,517,776,987,1212
1847,7/10/17 19:56,19:56:45,0,0,0,0,0,0,0,0,78.78%,80.43%,81.00%,80.00%,80.05%,19.95%,3.2,0.8,4,1,1,24,80.05%,19.95%,80.05%,80.05%,13905,7410,7410,11550,,,,,16230,17430,26325,23790,16230,17430,26325,23790,710,965,1151,1362,517,776,989,1212
1848,7/10/17 19:57,19:57:00,0,0,0,0,0,0,0,0,78.78%,80.43%,81.00%,80.00%,80.05%,19.95%,3.2,0.8,4,1,1,24,80.05%,19.95%,80.05%,80.05%,13920,7425,7425,11565,,,,,16245,17445,26340,23805,16245,17445,26340,23805,710,965,1151,1362,517,776,989,1212
1849,7/10/17 19:57,19:57:15,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13935,7440,7440,11580,,,,,16260,17460,26355,23820,16260,17460,26355,23820,710,965,1151,1362,517,776,987,1212
1850,7/10/17 19:57,19:57:30,0,0,0,0,0,0,0,0,78.78%,80.43%,82.00%,80.00%,80.30%,19.70%,3.21,0.79,4,1,1,24,80.30%,19.70%,80.30%,80.30%,13950,7455,7455,11595,,,,,16275,17475,26370,23835,16275,17475,26370,23835,710,965,1151,1362,517,776,987,1212
1851,7/10/17 19:57,19:57:45,0,0,0,0,0,0,0,0,78.78%,80.43%,81.00%,80.00%,80.05%,19.95%,3.2,0.8,4,1,1,24,80.05%,19.95%,80.05%,80.05%,13965,7470,7470,11610,,,,,16290,17490,26385,23850,16290,17490,26385,23850,710,965,1151,1362,517,776,989,1212
1852,7/10/17 19:58,19:58:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,13980,7485,7485,11625,,,,,16305,17505,26400,23865,16305,17505,26400,23865,710,965,1151,1362,517,776,985,1212
1853,7/10/17 19:58,19:58:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,13995,7500,7500,11640,,,,,16320,17520,26415,23880,16320,17520,26415,23880,710,965,1151,1362,517,776,985,1212
1854,7/10/17 19:58,19:58:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14010,7515,7515,11655,,,,,16335,17535,26430,23895,16335,17535,26430,23895,710,965,1151,1362,517,776,985,1212
1855,7/10/17 19:58,19:58:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14025,7530,7530,11670,,,,,16350,17550,26445,23910,16350,17550,26445,23910,710,965,1151,1362,517,776,985,1212
1856,7/10/17 19:59,19:59:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14040,7545,7545,11685,,,,,16365,17565,26460,23925,16365,17565,26460,23925,710,965,1151,1362,517,776,985,1212
1857,7/10/17 19:59,19:59:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14055,7560,7560,11700,,,,,16380,17580,26475,23940,16380,17580,26475,23940,710,965,1151,1362,517,776,985,1212
1858,7/10/17 19:59,19:59:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14070,7575,7575,11715,,,,,16395,17595,26490,23955,16395,17595,26490,23955,710,965,1151,1362,517,776,985,1212
1859,7/10/17 19:59,19:59:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14085,7590,7590,11730,,,,,16410,17610,26505,23970,16410,17610,26505,23970,710,965,1151,1362,517,776,985,1212
1860,7/10/17 20:00,20:00:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14100,7605,7605,11745,,,,,16425,17625,26520,23985,16425,17625,26520,23985,710,965,1151,1362,517,776,985,1212
1861,7/10/17 20:00,20:00:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14115,7620,7620,11760,,,,,16440,17640,26535,24000,16440,17640,26535,24000,710,965,1151,1362,517,776,985,1212
1862,7/10/17 20:00,20:00:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14130,7635,7635,11775,,,,,16455,17655,26550,24015,16455,17655,26550,24015,710,965,1151,1362,517,776,985,1212
1863,7/10/17 20:00,20:00:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14145,7650,7650,11790,,,,,16470,17670,26565,24030,16470,17670,26565,24030,710,965,1151,1362,517,776,985,1212
1864,7/10/17 20:01,20:01:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14160,7665,7665,11805,,,,,16485,17685,26580,24045,16485,17685,26580,24045,710,965,1151,1362,517,776,985,1212
1865,7/10/17 20:01,20:01:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14175,7680,7680,11820,,,,,16500,17700,26595,24060,16500,17700,26595,24060,710,965,1151,1362,517,776,985,1212
1866,7/10/17 20:01,20:01:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14190,7695,7695,11835,,,,,16515,17715,26610,24075,16515,17715,26610,24075,710,965,1151,1362,517,776,985,1212
1867,7/10/17 20:01,20:01:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14205,7710,7710,11850,,,,,16530,17730,26625,24090,16530,17730,26625,24090,710,965,1151,1362,517,776,985,1212
1868,7/10/17 20:02,20:02:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14220,7725,7725,11865,,,,,16545,17745,26640,24105,16545,17745,26640,24105,710,965,1151,1362,517,776,985,1212
1869,7/10/17 20:02,20:02:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14235,7740,7740,11880,,,,,16560,17760,26655,24120,16560,17760,26655,24120,710,965,1151,1362,517,776,985,1212
1870,7/10/17 20:02,20:02:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14250,7755,7755,11895,,,,,16575,17775,26670,24135,16575,17775,26670,24135,710,965,1151,1362,517,776,985,1212
1871,7/10/17 20:02,20:02:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14265,7770,7770,11910,,,,,16590,17790,26685,24150,16590,17790,26685,24150,710,965,1151,1362,517,776,985,1212
1872,7/10/17 20:03,20:03:00,0,0,0,0,0,0,0,0,78.78%,80.43%,84.00%,80.00%,80.80%,19.20%,3.23,0.77,4,1,1,24,80.80%,19.20%,80.80%,80.80%,14280,7785,7785,11925,,,,,16605,17805,26700,24165,16605,17805,26700,24165,710,965,1153,1362,517,776,985,1212
1873,7/10/17 20:03,20:03:15,0,0,0,0,0,0,0,0,78.78%,80.43%,84.00%,80.00%,80.80%,19.20%,3.23,0.77,4,1,1,24,80.80%,19.20%,80.80%,80.80%,14295,7800,7800,11940,,,,,16620,17820,26715,24180,16620,17820,26715,24180,710,965,1153,1362,517,776,985,1212
1874,7/10/17 20:03,20:03:30,0,0,0,0,0,0,0,0,78.78%,80.43%,84.00%,80.00%,80.80%,19.20%,3.23,0.77,4,1,1,24,80.80%,19.20%,80.80%,80.80%,14310,7815,7815,11955,,,,,16635,17835,26730,24195,16635,17835,26730,24195,710,965,1153,1362,517,776,985,1212
1875,7/10/17 20:03,20:03:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14325,7830,7830,11970,,,,,16650,17850,26745,24210,16650,17850,26745,24210,710,965,1151,1362,517,776,985,1212
1876,7/10/17 20:04,20:04:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14340,7845,7845,11985,,,,,16665,17865,26760,24225,16665,17865,26760,24225,710,965,1151,1362,517,776,985,1212
1877,7/10/17 20:04,20:04:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14355,7860,7860,12000,,,,,16680,17880,26775,24240,16680,17880,26775,24240,710,965,1151,1362,517,776,985,1212
1878,7/10/17 20:04,20:04:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14370,7875,7875,12015,,,,,16695,17895,26790,24255,16695,17895,26790,24255,710,965,1151,1362,517,776,985,1212
1879,7/10/17 20:04,20:04:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14385,7890,7890,12030,,,,,16710,17910,26805,24270,16710,17910,26805,24270,710,965,1151,1362,517,776,985,1212
1880,7/10/17 20:05,20:05:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14400,7905,7905,12045,,,,,16725,17925,26820,24285,16725,17925,26820,24285,710,965,1151,1362,517,776,985,1212
1881,7/10/17 20:05,20:05:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14415,7920,7920,12060,,,,,16740,17940,26835,24300,16740,17940,26835,24300,710,965,1151,1362,517,776,985,1212
1882,7/10/17 20:05,20:05:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14430,7935,7935,12075,,,,,16755,17955,26850,24315,16755,17955,26850,24315,710,965,1151,1362,517,776,985,1212
1883,7/10/17 20:05,20:05:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14445,7950,7950,12090,,,,,16770,17970,26865,24330,16770,17970,26865,24330,710,965,1151,1362,517,776,985,1212
1884,7/10/17 20:06,20:06:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14460,7965,7965,12105,,,,,16785,17985,26880,24345,16785,17985,26880,24345,710,965,1151,1362,517,776,985,1212
1885,7/10/17 20:06,20:06:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14475,7980,7980,12120,,,,,16800,18000,26895,24360,16800,18000,26895,24360,710,965,1151,1362,517,776,985,1212
1886,7/10/17 20:06,20:06:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14490,7995,7995,12135,,,,,16815,18015,26910,24375,16815,18015,26910,24375,710,965,1151,1362,517,776,985,1212
1887,7/10/17 20:06,20:06:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14505,8010,8010,12150,,,,,16830,18030,26925,24390,16830,18030,26925,24390,710,965,1151,1362,517,776,985,1212
1888,7/10/17 20:07,20:07:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14520,8025,8025,12165,,,,,16845,18045,26940,24405,16845,18045,26940,24405,710,965,1151,1362,517,776,985,1212
1889,7/10/17 20:07,20:07:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14535,8040,8040,12180,,,,,16860,18060,26955,24420,16860,18060,26955,24420,710,965,1151,1362,517,776,985,1212
1890,7/10/17 20:07,20:07:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14550,8055,8055,12195,,,,,16875,18075,26970,24435,16875,18075,26970,24435,710,965,1151,1362,517,776,985,1212
1891,7/10/17 20:07,20:07:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14565,8070,8070,12210,,,,,16890,18090,26985,24450,16890,18090,26985,24450,710,965,1151,1362,517,776,985,1212
1892,7/10/17 20:08,20:08:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14580,8085,8085,12225,,,,,16905,18105,27000,24465,16905,18105,27000,24465,710,965,1151,1362,517,776,985,1212
1893,7/10/17 20:08,20:08:15,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14595,8100,8100,12240,,,,,16920,18120,27015,24480,16920,18120,27015,24480,710,965,1151,1362,517,776,985,1212
1894,7/10/17 20:08,20:08:30,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14610,8115,8115,12255,,,,,16935,18135,27030,24495,16935,18135,27030,24495,710,965,1151,1362,517,776,985,1212
1895,7/10/17 20:08,20:08:45,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14625,8130,8130,12270,,,,,16950,18150,27045,24510,16950,18150,27045,24510,710,965,1151,1362,517,776,985,1212
1896,7/10/17 20:09,20:09:00,0,0,0,0,0,0,0,0,78.78%,80.43%,83.00%,80.00%,80.55%,19.45%,3.22,0.78,4,1,1,24,80.55%,19.45%,80.55%,80.55%,14640,8145,8145,12285,,,,,16965,18165,27060,24525,16965,18165,27060,24525,710,965,1151,1362,517,776,985,1212
1897,7/10/17 20:09,20:09:15,0,0,0,0,0,0,0,0,78.78%,80.43%,84.50%,80.00%,80.93%,19.07%,3.24,0.76,4,1,1,24,80.93%,19.07%,80.93%,80.93%,14655,8160,8160,12300,,,,,16980,18180,27075,24540,16980,18180,27075,24540,710,965,1154,1362,517,776,985,1212
